Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Tipo de domicílio (Código),Tipo de domicílio,Grupo de idade (Código),Grupo de idade,Cor ou raça (Código),Cor ou raça,Ano (Código),Ano,Variável (Código),Variável
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1150,50 a 54 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1150,50 a 54 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1151,55 a 59 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1151,55 a 59 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1151,55 a 59 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1151,55 a 59 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1151,55 a 59 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1151,55 a 59 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1152,60 a 64 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1152,60 a 64 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1152,60 a 64 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1152,60 a 64 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1152,60 a 64 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1152,60 a 64 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1153,65 a 69 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1153,65 a 69 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1153,65 a 69 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1153,65 a 69 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1153,65 a 69 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1153,65 a 69 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1154,70 a 74 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1154,70 a 74 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1154,70 a 74 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1154,70 a 74 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1154,70 a 74 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1154,70 a 74 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1155,75 a 79 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1155,75 a 79 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1155,75 a 79 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1155,75 a 79 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1155,75 a 79 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,1155,75 a 79 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6802,80 a 84 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6802,80 a 84 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6802,80 a 84 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6802,80 a 84 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6802,80 a 84 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6802,80 a 84 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6803,85 a 89 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6803,85 a 89 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6803,85 a 89 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6803,85 a 89 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6803,85 a 89 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,6803,85 a 89 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92963,90 a 94 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92963,90 a 94 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92963,90 a 94 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92963,90 a 94 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92963,90 a 94 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92963,90 a 94 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92964,95 a 99 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92964,95 a 99 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92964,95 a 99 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92964,95 a 99 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92964,95 a 99 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92964,95 a 99 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92965,100 anos ou mais,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92965,100 anos ou mais,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92965,100 anos ou mais,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92965,100 anos ou mais,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92965,100 anos ou mais,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71976,Habitação indígena sem paredes ou maloca,92965,100 anos ou mais,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2868,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,95253,Total,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,670,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,95253,Total,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,384,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,95253,Total,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,95253,Total,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1751,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,95253,Total,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,62,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,95253,Total,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,295,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1140,0 a 4 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,90,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1140,0 a 4 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,21,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1140,0 a 4 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1140,0 a 4 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,176,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1140,0 a 4 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,8,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1140,0 a 4 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,274,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1141,5 a 9 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,64,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1141,5 a 9 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,27,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1141,5 a 9 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1141,5 a 9 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,176,26,Pernambuco,71977,Estrutura residencial permanente degradada ou inacabada,1141,5 a 9 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
